user_id,date,steps,calories_burned,distance_km,active_minutes,sleep_hours,heart_rate_avg,workout_type,weather_conditions,location,mood
964,2023-02-11T00:00:00Z,20113,2860.48,14.95,138,7.9,142,Walking,Snow,Gym,Happy
860,2025-01-31T00:00:00Z,20561,1616.6,18.3,496,11.1,162,Gym Workout,Fog,Gym,Neutral
886,2025-03-04T00:00:00Z,24429,2583.69,11.04,1361,9.2,86,Walking,Clear,Park,Neutral
580,2024-04-23T00:00:00Z,9663,3385.03,6.74,83,4.7,169,None,Rain,Gym,Stressed
837,2024-04-04T00:00:00Z,24084,3184.91,7.48,901,11.1,115,Running,Fog,Gym,Tired
747,2025-05-06T00:00:00Z,27645,2909.13,0.44,598,1.5,166,Yoga,Fog,Office,Happy
371,2025-04-13T00:00:00Z,22706,1872.02,3.27,1139,1.5,140,None,Fog,Park,Neutral
343,2024-01-07T00:00:00Z,15780,2972.28,17.57,313,10.3,142,None,Clear,Office,Tired
396,2023-07-16T00:00:00Z,11816,1948.6,9.01,409,11.7,63,Walking,Snow,Home,Stressed
75,2024-11-17T00:00:00Z,3135,3993.63,2.16,237,8.3,167,Cycling,Snow,Gym,Stressed
245,2025-02-16T00:00:00Z,13900,2909.01,11.45,118,7.7,79,Gym Workout,Snow,Home,Stressed
160,2025-09-19T00:00:00Z,26784,2663.63,7.28,328,11.0,170,Gym Workout,Rain,Home,Tired
24,2025-07-06T00:00:00Z,1416,1570.71,3.9,260,6.4,133,Gym Workout,Rain,Gym,Tired
603,2024-11-02T00:00:00Z,5797,2931.1,7.22,195,4.0,70,Yoga,Snow,Other,Happy
496,2024-12-29T00:00:00Z,6925,3259.55,14.05,435,11.1,74,Yoga,Snow,Other,Happy
379,2024-07-12T00:00:00Z,8657,1506.95,15.44,962,3.4,71,None,Fog,Park,Tired
978,2024-12-27T00:00:00Z,25565,3790.45,15.61,269,7.5,73,Cycling,Clear,Park,Happy
581,2023-10-14T00:00:00Z,9308,1796.27,3.18,980,0.5,141,Yoga,Snow,Other,Stressed
249,2023-05-11T00:00:00Z,27888,2958.43,18.09,1057,1.9,76,Walking,Clear,Home,Tired
500,2024-09-23T00:00:00Z,27130,2120.93,4.72,1126,4.0,125,Walking,Clear,Office,Stressed
501,2023-03-27T00:00:00Z,24578,3428.5,4.12,98,0.5,141,Swimming,Clear,Home,Neutral
949,2023-02-06T00:00:00Z,25997,3990.55,18.96,847,8.7,89,Running,Snow,Office,Neutral
367,2024-05-12T00:00:00Z,12136,3431.52,2.61,573,7.9,120,Cycling,Rain,Home,Neutral
185,2025-06-25T00:00:00Z,26779,1880.77,19.44,711,3.0,175,Yoga,Snow,Gym,Neutral
6,2024-01-14T00:00:00Z,11270,2431.86,6.66,1236,10.3,71,Walking,Rain,Home,Happy
769,2024-04-24T00:00:00Z,6706,2211.13,9.41,624,10.3,98,Walking,Rain,Office,Tired
750,2023-06-07T00:00:00Z,20625,1759.43,8.15,251,3.0,149,Gym Workout,Fog,Gym,Tired
362,2023-12-27T00:00:00Z,25166,2017.16,18.86,1242,11.7,133,Swimming,Rain,Gym,Tired
886,2025-07-15T00:00:00Z,5349,3636.52,14.93,949,11.7,133,Cycling,Clear,Office,Stressed
579,2024-04-22T00:00:00Z,14503,2549.46,17.69,286,11.7,142,Swimming,Clear,Park,Stressed
750,2024-04-16T00:00:00Z,21382,2156.99,19.48,1360,0.3,169,Cycling,Fog,Other,Stressed
181,2023-07-24T00:00:00Z,15792,2021.73,17.36,1142,10.8,139,Walking,Rain,Gym,Stressed
446,2023-06-03T00:00:00Z,20033,2442.57,7.2,11,9.5,167,Cycling,Snow,Home,Happy
438,2024-02-14T00:00:00Z,14186,2358.5,16.67,675,9.9,148,Walking,Fog,Other,Stressed
301,2023-05-29T00:00:00Z,12354,1644.41,8.5,150,5.6,87,Yoga,Fog,Gym,Stressed
677,2024-05-27T00:00:00Z,8095,2429.77,7.78,983,11.5,106,Walking,Snow,Office,Stressed
470,2023-02-01T00:00:00Z,17343,1801.62,10.52,1018,2.8,77,Gym Workout,Rain,Gym,Stressed
513,2024-10-15T00:00:00Z,2821,2912.66,15.75,33,0.8,69,Running,Snow,Gym,Happy
152,2024-02-29T00:00:00Z,12472,3795.29,1.57,167,6.8,167,Swimming,Rain,Other,Neutral
261,2024-07-28T00:00:00Z,20195,2570.29,15.21,860,11.6,161,Cycling,Snow,Office,Neutral
970,2025-01-03T00:00:00Z,18452,2247.41,3.43,270,4.5,172,Gym Workout,Snow,Other,Happy
38,2023-06-05T00:00:00Z,16768,2313.48,14.68,511,2.1,156,Gym Workout,Fog,Office,Tired
108,2023-10-24T00:00:00Z,29007,1894.35,13.21,971,4.5,74,Running,Snow,Park,Happy
885,2024-06-22T00:00:00Z,16317,2173.97,6.75,573,10.5,98,Swimming,Snow,Home,Neutral
309,2023-06-18T00:00:00Z,29246,1606.5,7.33,1047,6.3,81,None,Snow,Gym,Neutral
212,2025-07-30T00:00:00Z,13081,1528.12,11.36,853,11.1,165,Walking,Fog,Other,Neutral
978,2023-10-24T00:00:00Z,24067,2835.02,18.91,134,1.6,172,Gym Workout,Clear,Home,Stressed
777,2023-02-06T00:00:00Z,26965,3116.3,14.45,874,9.7,172,Walking,Fog,Office,Neutral
250,2025-08-28T00:00:00Z,23461,3165.66,5.2,1055,1.8,111,Gym Workout,Clear,Other,Stressed
608,2024-12-12T00:00:00Z,2750,3323.52,15.35,1269,1.9,161,Swimming,Fog,Home,Neutral
575,2025-04-03T00:00:00Z,19107,1614.99,14.84,563,11.4,128,None,Fog,Office,Tired
591,2025-03-20T00:00:00Z,7657,3364.47,9.78,1232,2.2,108,Walking,Fog,Home,Stressed
284,2023-09-07T00:00:00Z,4554,2137.52,15.26,729,1.0,104,Cycling,Snow,Other,Neutral
307,2023-01-12T00:00:00Z,7725,1634.49,15.11,802,8.2,90,Cycling,Snow,Gym,Happy
655,2024-09-19T00:00:00Z,363,2412.3,5.33,567,1.1,99,Gym Workout,Clear,Other,Tired
862,2024-12-09T00:00:00Z,24581,2871.68,5.76,625,6.9,72,Swimming,Snow,Other,Stressed
918,2025-09-14T00:00:00Z,7307,1617.17,5.27,580,1.6,114,Running,Fog,Park,Tired
923,2023-12-22T00:00:00Z,17796,3656.11,17.74,385,4.3,159,Walking,Clear,Home,Happy
635,2025-04-23T00:00:00Z,25767,2087.88,8.8,330,10.9,143,Gym Workout,Fog,Gym,Stressed
975,2025-02-16T00:00:00Z,28560,1858.04,8.43,1081,3.4,160,Swimming,Snow,Office,Happy
815,2025-08-21T00:00:00Z,19059,2856.52,7.35,10,5.4,83,Walking,Clear,Other,Neutral
69,2023-02-26T00:00:00Z,6487,3478.63,10.99,1241,6.4,157,Yoga,Fog,Other,Stressed
806,2024-01-10T00:00:00Z,3129,2899.16,3.32,1173,6.4,75,Cycling,Rain,Park,Tired
640,2025-01-16T00:00:00Z,21903,2276.87,10.92,777,9.3,90,Gym Workout,Clear,Park,Stressed
188,2023-08-01T00:00:00Z,29269,2999.26,14.2,318,3.1,170,Yoga,Clear,Home,Happy
852,2025-03-01T00:00:00Z,26789,2259.69,16.86,48,3.8,98,None,Rain,Home,Happy
472,2023-06-21T00:00:00Z,28265,2437.45,4.27,107,3.2,160,Walking,Clear,Home,Neutral
992,2024-07-03T00:00:00Z,13564,3848.05,15.74,21,6.7,81,Gym Workout,Clear,Office,Stressed
374,2025-05-07T00:00:00Z,20921,2793.61,8.6,445,2.0,164,None,Fog,Office,Tired
936,2024-08-16T00:00:00Z,11616,3932.7,19.63,97,7.5,93,Gym Workout,Clear,Office,Tired
223,2023-06-29T00:00:00Z,18868,2712.96,4.23,1133,4.1,153,Running,Snow,Home,Neutral
134,2023-10-19T00:00:00Z,13212,2593.97,15.36,887,11.7,170,Yoga,Rain,Other,Happy
189,2023-01-20T00:00:00Z,22533,3711.36,2.07,717,4.2,125,Running,Fog,Office,Stressed
616,2024-11-19T00:00:00Z,28462,2287.14,2.78,401,6.9,92,Walking,Snow,Park,Tired
860,2025-01-21T00:00:00Z,18563,3761.67,16.36,740,1.1,101,Yoga,Clear,Park,Tired
751,2025-01-31T00:00:00Z,3135,1638.4,14.43,63,6.6,83,Yoga,Rain,Park,Neutral
162,2025-06-23T00:00:00Z,17910,2715.06,18.06,1066,12.0,85,Swimming,Clear,Gym,Tired
934,2024-11-07T00:00:00Z,17371,2205.82,6.64,396,6.9,171,Yoga,Fog,Park,Neutral
381,2023-06-11T00:00:00Z,24540,2373.81,4.04,1000,4.6,170,Running,Fog,Gym,Neutral
209,2023-11-13T00:00:00Z,711,2581.14,19.96,1118,4.8,70,Running,Rain,Park,Happy
377,2025-05-26T00:00:00Z,23999,2941.3,10.95,1402,10.3,81,Gym Workout,Rain,Gym,Neutral
626,2025-02-19T00:00:00Z,21952,2367.09,17.93,561,10.2,82,Walking,Clear,Other,Neutral
573,2023-09-10T00:00:00Z,19305,3578.06,18.42,490,11.6,104,None,Fog,Office,Tired
550,2025-09-24T00:00:00Z,4867,3833.32,15.94,53,9.9,147,Yoga,Rain,Gym,Happy
53,2023-06-11T00:00:00Z,12254,3592.16,14.02,164,10.6,154,Yoga,Snow,Home,Neutral
12,2024-08-08T00:00:00Z,26527,1724.68,5.76,876,3.0,148,Yoga,Fog,Park,Stressed
220,2023-05-30T00:00:00Z,27458,3128.34,10.57,670,4.9,79,None,Snow,Home,Neutral
817,2023-09-26T00:00:00Z,5061,3022.1,17.79,621,0.4,125,Swimming,Clear,Office,Stressed
969,2025-06-10T00:00:00Z,24884,3383.99,5.27,98,5.2,124,None,Snow,Other,Tired
214,2024-04-20T00:00:00Z,18255,2319.4,15.82,1322,2.0,159,Cycling,Snow,Other,Tired
338,2023-10-16T00:00:00Z,5755,3909.82,8.17,690,1.8,171,Running,Rain,Gym,Neutral
929,2024-05-25T00:00:00Z,121,2180.63,5.43,539,1.3,134,Yoga,Snow,Home,Happy
433,2023-08-18T00:00:00Z,2619,2475.93,14.38,828,8.8,156,Swimming,Snow,Park,Stressed
356,2023-12-16T00:00:00Z,3141,3829.46,1.11,648,0.7,119,Yoga,Fog,Home,Neutral
732,2025-06-27T00:00:00Z,3189,3577.65,6.29,1393,6.0,68,Walking,Fog,Office,Happy
62,2024-08-11T00:00:00Z,7726,3433.26,12.55,871,1.7,136,Cycling,Fog,Office,Stressed
496,2025-05-04T00:00:00Z,8252,2793.28,7.08,1284,10.0,162,Walking,Clear,Office,Stressed
717,2025-01-09T00:00:00Z,15711,2811.55,17.54,316,7.2,113,Yoga,Rain,Park,Happy
538,2024-02-16T00:00:00Z,14970,3861.8,7.14,294,5.9,159,None,Clear,Gym,Neutral
942,2023-10-04T00:00:00Z,15748,1568.21,18.31,892,8.2,78,Running,Rain,Other,Stressed
678,2024-12-19T00:00:00Z,2717,2603.11,7.06,398,2.4,138,Swimming,Clear,Home,Tired
199,2024-11-17T00:00:00Z,14147,2796.1,9.18,335,1.1,123,Cycling,Rain,Home,Tired
4,2024-07-17T00:00:00Z,27174,2295.7,17.89,149,7.7,136,Yoga,Rain,Office,Tired
310,2024-02-16T00:00:00Z,28053,2817.64,7.79,1377,9.9,75,Cycling,Fog,Office,Happy
149,2023-09-22T00:00:00Z,5215,3565.57,8.36,164,9.9,128,Running,Rain,Gym,Neutral
722,2025-05-10T00:00:00Z,9779,2875.33,16.27,639,4.1,66,Running,Fog,Office,Tired
6,2024-11-24T00:00:00Z,25662,3771.65,19.19,679,9.2,110,Cycling,Snow,Other,Happy
827,2025-05-12T00:00:00Z,11682,1811.75,12.02,51,1.8,124,Swimming,Clear,Office,Happy
413,2024-12-18T00:00:00Z,4928,3921.88,13.34,134,4.4,61,None,Rain,Office,Stressed
211,2023-03-17T00:00:00Z,13707,2096.12,16.88,561,9.5,120,Cycling,Clear,Home,Neutral
130,2023-12-11T00:00:00Z,21120,3802.37,3.06,273,10.2,60,Cycling,Fog,Gym,Neutral
51,2024-05-16T00:00:00Z,28635,1944.45,7.81,688,9.9,150,Walking,Fog,Gym,Happy
282,2023-07-30T00:00:00Z,3854,2421.98,15.98,346,5.6,147,Swimming,Snow,Other,Tired
367,2023-04-03T00:00:00Z,27918,3897.21,7.15,972,1.0,125,Swimming,Rain,Gym,Neutral
976,2023-02-23T00:00:00Z,15704,3045.68,3.46,402,9.4,76,Walking,Clear,Other,Stressed
483,2024-07-20T00:00:00Z,7788,3300.21,6.83,342,9.9,83,Cycling,Clear,Park,Happy
177,2024-09-27T00:00:00Z,10008,2433.75,8.7,520,4.7,165,Gym Workout,Clear,Home,Tired
3,2024-02-17T00:00:00Z,27037,3629.29,6.25,552,7.8,65,Cycling,Clear,Other,Happy
219,2024-04-03T00:00:00Z,17378,2551.36,16.5,807,5.7,134,Gym Workout,Fog,Park,Stressed
276,2025-05-27T00:00:00Z,14388,3240.87,13.86,1190,11.1,136,Swimming,Clear,Other,Tired
651,2025-09-02T00:00:00Z,21019,1563.84,18.67,38,3.9,110,Cycling,Rain,Office,Stressed
745,2023-05-27T00:00:00Z,24069,2719.83,5.19,1140,5.9,82,Yoga,Clear,Gym,Happy
471,2025-07-14T00:00:00Z,11159,3188.56,7.6,1248,5.2,168,Yoga,Fog,Office,Happy
791,2024-03-05T00:00:00Z,3880,3759.17,12.86,1397,6.5,71,Yoga,Fog,Home,Neutral
279,2023-06-20T00:00:00Z,24233,3083.3,6.39,1386,7.2,153,None,Fog,Gym,Neutral
679,2024-06-07T00:00:00Z,8971,2218.76,8.59,373,1.0,136,Running,Clear,Park,Neutral
623,2023-04-07T00:00:00Z,13818,1683.47,17.04,1068,0.1,158,Yoga,Clear,Other,Neutral
470,2023-12-29T00:00:00Z,3918,1950.79,1.39,910,9.0,128,None,Snow,Office,Happy
716,2023-04-24T00:00:00Z,15651,3359.93,5.35,29,3.8,105,Walking,Clear,Home,Neutral
49,2023-09-14T00:00:00Z,22148,1855.69,15.31,504,9.4,127,Cycling,Snow,Gym,Stressed
485,2025-02-17T00:00:00Z,23384,3260.66,7.53,1007,2.6,100,Cycling,Rain,Home,Happy
225,2023-02-23T00:00:00Z,2398,2761.85,18.14,855,9.3,96,None,Fog,Office,Happy
568,2025-08-26T00:00:00Z,1172,1653.27,9.5,370,9.0,149,Walking,Clear,Home,Neutral
655,2023-02-28T00:00:00Z,15448,3922.18,2.58,1202,0.1,71,Cycling,Rain,Home,Happy
711,2023-12-28T00:00:00Z,1035,2915.25,1.6,1121,3.7,173,Walking,Snow,Other,Tired
503,2024-01-27T00:00:00Z,24046,2209.55,10.05,799,10.2,68,None,Clear,Other,Tired
247,2025-04-23T00:00:00Z,16361,2529.51,10.51,1049,0.9,94,None,Snow,Office,Tired
368,2023-04-11T00:00:00Z,1788,3238.03,15.12,985,0.5,90,Yoga,Rain,Gym,Neutral
16,2023-04-14T00:00:00Z,15401,3892.29,3.95,556,3.1,128,Walking,Clear,Home,Happy
742,2024-05-30T00:00:00Z,4102,3418.7,6.28,293,9.7,141,Walking,Fog,Park,Happy
129,2024-11-05T00:00:00Z,15950,3462.72,2.83,617,8.5,88,Yoga,Snow,Park,Neutral
891,2023-03-31T00:00:00Z,25132,1979.52,0.98,1179,8.2,139,Cycling,Rain,Other,Neutral
87,2024-12-11T00:00:00Z,23780,1906.24,3.47,1313,11.5,108,None,Snow,Office,Tired
214,2024-10-30T00:00:00Z,26661,2090.96,13.7,395,0.1,161,Walking,Rain,Other,Happy
474,2025-06-08T00:00:00Z,29199,1739.27,5.75,899,2.7,112,Gym Workout,Snow,Gym,Stressed
109,2024-09-02T00:00:00Z,16852,2093.95,0.92,300,4.3,154,None,Snow,Office,Stressed
138,2023-10-10T00:00:00Z,5070,3278.7,5.6,1055,8.0,75,Cycling,Fog,Other,Neutral
744,2024-03-07T00:00:00Z,4054,3328.59,0.15,1186,10.7,173,Running,Rain,Gym,Tired
41,2023-07-12T00:00:00Z,23479,2737.59,10.01,299,11.4,102,Cycling,Snow,Other,Neutral
507,2024-05-11T00:00:00Z,11694,2878.54,0.24,1382,1.5,72,None,Rain,Gym,Neutral
878,2025-04-03T00:00:00Z,21279,1753.39,11.64,21,1.4,115,Running,Clear,Office,Neutral
170,2024-10-12T00:00:00Z,541,3224.18,14.95,872,6.0,84,Cycling,Rain,Gym,Happy
263,2024-08-26T00:00:00Z,23961,2325.87,10.46,662,2.6,97,Gym Workout,Snow,Other,Neutral
575,2025-03-09T00:00:00Z,21093,3734.92,19.17,1316,4.4,97,Swimming,Fog,Office,Happy
776,2025-06-16T00:00:00Z,29405,2348.16,4.48,841,5.9,165,Running,Rain,Park,Stressed
212,2023-08-13T00:00:00Z,21088,2104.2,2.27,4,2.7,111,None,Snow,Home,Stressed
749,2025-04-13T00:00:00Z,880,1675.32,10.38,371,3.9,140,Swimming,Snow,Park,Happy
100,2023-10-31T00:00:00Z,12298,3571.58,8.04,151,3.8,71,Gym Workout,Rain,Other,Happy
630,2023-02-08T00:00:00Z,9400,1907.78,13.96,287,7.7,118,Swimming,Fog,Home,Happy
310,2023-08-20T00:00:00Z,29962,3953.54,8.99,70,8.6,85,Yoga,Snow,Park,Happy
660,2024-07-10T00:00:00Z,22490,2759.12,18.49,54,7.4,62,Cycling,Snow,Office,Tired
257,2024-09-25T00:00:00Z,6626,2142.6,2.11,1385,3.0,96,Gym Workout,Rain,Home,Happy
834,2023-08-04T00:00:00Z,17388,2144.38,3.51,258,9.6,170,Cycling,Rain,Park,Happy
287,2025-01-10T00:00:00Z,18526,3822.49,15.52,802,0.4,127,Gym Workout,Rain,Home,Stressed
67,2023-08-09T00:00:00Z,17986,3695.26,10.15,1259,3.4,64,Yoga,Fog,Gym,Happy
419,2025-09-08T00:00:00Z,24139,2379.97,13.13,1078,4.9,81,Cycling,Clear,Office,Tired
659,2025-02-19T00:00:00Z,28176,2676.5,16.47,333,7.3,73,None,Clear,Gym,Tired
9,2024-05-18T00:00:00Z,19472,2187.2,0.75,1308,7.2,125,Walking,Clear,Other,Neutral
957,2025-06-12T00:00:00Z,20118,3149.64,11.1,944,1.5,161,None,Fog,Office,Tired
222,2024-08-01T00:00:00Z,29836,1876.5,6.77,639,5.7,70,Gym Workout,Snow,Gym,Stressed
493,2023-12-22T00:00:00Z,18152,3661.46,9.15,578,4.9,153,Running,Snow,Other,Tired
527,2023-12-10T00:00:00Z,29585,2754.41,16.23,1093,11.1,104,None,Clear,Gym,Neutral
513,2023-08-08T00:00:00Z,8066,3543.78,13.6,161,1.4,131,None,Rain,Other,Tired
681,2023-05-28T00:00:00Z,7456,3883.65,11.07,1094,4.3,174,Yoga,Snow,Office,Stressed
994,2023-04-08T00:00:00Z,16603,2839.05,14.56,346,4.7,122,Yoga,Clear,Other,Stressed
311,2024-04-18T00:00:00Z,29663,3937.19,7.33,933,5.5,170,Running,Fog,Gym,Happy
407,2023-11-17T00:00:00Z,2851,1671.79,0.98,591,9.7,70,Cycling,Clear,Office,Neutral
662,2023-12-20T00:00:00Z,29388,3606.82,10.44,709,4.5,89,Yoga,Clear,Park,Stressed
841,2023-02-12T00:00:00Z,29417,3501.81,11.14,763,7.8,143,Gym Workout,Rain,Office,Tired
613,2024-12-23T00:00:00Z,24199,3330.63,15.73,254,9.0,145,Swimming,Rain,Office,Neutral
545,2024-05-21T00:00:00Z,25872,1568.53,17.56,1138,0.8,76,Cycling,Clear,Office,Happy
573,2024-02-16T00:00:00Z,118,2412.79,12.63,1371,4.3,145,Swimming,Clear,Park,Happy
729,2024-02-21T00:00:00Z,10439,2101.38,12.18,1000,9.9,108,Swimming,Clear,Other,Neutral
646,2024-06-22T00:00:00Z,1246,3527.26,3.77,1088,6.4,70,Gym Workout,Fog,Home,Tired
661,2024-09-05T00:00:00Z,24451,3033.02,0.99,547,4.4,151,Gym Workout,Fog,Gym,Happy
332,2024-04-08T00:00:00Z,8998,1562.62,17.53,788,6.6,161,Swimming,Clear,Other,Happy
920,2024-08-13T00:00:00Z,13257,2722.97,9.78,1311,8.2,62,Yoga,Fog,Home,Stressed
125,2024-09-27T00:00:00Z,3434,3001.77,17.93,1091,10.5,92,Cycling,Clear,Home,Stressed
84,2024-06-23T00:00:00Z,2696,2003.37,19.63,422,1.4,106,Walking,Fog,Park,Stressed
552,2023-11-04T00:00:00Z,21426,2565.16,12.46,1314,0.9,71,Cycling,Clear,Gym,Neutral
690,2023-05-12T00:00:00Z,3786,3606.0,4.37,60,7.3,112,Swimming,Fog,Office,Neutral
433,2024-04-20T00:00:00Z,14628,3821.61,13.92,463,4.2,174,Walking,Rain,Other,Happy
383,2023-10-31T00:00:00Z,11742,2463.55,8.39,798,0.3,86,Walking,Snow,Home,Stressed
651,2025-03-29T00:00:00Z,27993,2812.54,11.89,1407,4.4,132,Yoga,Clear,Office,Neutral
100,2025-03-10T00:00:00Z,25166,2743.42,3.43,832,9.6,109,Yoga,Rain,Home,Stressed
193,2025-08-10T00:00:00Z,23045,3959.01,9.99,284,1.9,95,Swimming,Clear,Other,Stressed
768,2024-01-01T00:00:00Z,15508,3115.32,0.78,1194,11.1,130,Running,Rain,Park,Stressed
854,2024-07-24T00:00:00Z,7103,2375.77,0.65,1257,3.8,175,Walking,Clear,Gym,Tired
911,2024-01-11T00:00:00Z,16753,3906.18,11.76,426,5.1,154,Swimming,Snow,Office,Neutral
259,2024-06-03T00:00:00Z,4260,3577.84,7.26,525,10.1,149,Walking,Fog,Home,Tired
619,2024-05-16T00:00:00Z,22400,2819.17,14.87,1123,7.1,163,Swimming,Rain,Gym,Happy
351,2025-04-28T00:00:00Z,20273,3374.48,10.17,461,9.0,159,Cycling,Snow,Park,Tired
365,2024-04-27T00:00:00Z,4814,2054.73,12.52,269,5.4,105,Walking,Snow,Office,Happy
40,2025-02-07T00:00:00Z,10605,1871.43,18.17,924,7.6,72,Walking,Clear,Home,Happy
539,2024-09-21T00:00:00Z,151,2861.91,12.39,412,0.8,89,Walking,Clear,Park,Tired
544,2024-10-28T00:00:00Z,23137,2900.3,17.53,523,8.7,108,Cycling,Fog,Home,Neutral
902,2023-06-01T00:00:00Z,9949,2230.27,17.3,523,11.8,139,Gym Workout,Rain,Gym,Stressed
562,2023-09-26T00:00:00Z,14524,3214.55,19.61,938,7.7,132,Yoga,Clear,Office,Tired
117,2024-11-10T00:00:00Z,8791,3712.58,16.16,1228,11.8,166,None,Clear,Home,Neutral
969,2023-12-23T00:00:00Z,29018,3020.11,5.36,898,9.1,161,None,Rain,Office,Stressed
404,2025-01-18T00:00:00Z,2678,3344.15,2.82,1187,10.8,72,Walking,Fog,Office,Stressed
103,2023-07-23T00:00:00Z,22869,1806.58,6.63,234,3.1,72,Gym Workout,Snow,Park,Neutral
765,2023-07-12T00:00:00Z,29418,3140.0,16.7,911,9.1,141,Cycling,Fog,Other,Tired
710,2023-04-09T00:00:00Z,25814,3996.69,12.14,1072,6.2,97,Cycling,Clear,Office,Happy
509,2024-06-01T00:00:00Z,14610,3768.95,10.67,287,7.5,81,Cycling,Clear,Home,Neutral
191,2024-04-07T00:00:00Z,8657,3170.94,15.21,1220,2.0,87,Swimming,Rain,Office,Tired
672,2023-02-26T00:00:00Z,11017,3353.88,18.81,1350,11.8,68,Swimming,Fog,Gym,Neutral
223,2024-10-23T00:00:00Z,2519,3835.22,1.76,793,5.0,134,Running,Fog,Gym,Neutral
447,2025-01-05T00:00:00Z,8854,3974.65,8.65,840,9.4,175,Swimming,Rain,Gym,Happy
170,2024-03-17T00:00:00Z,5258,2308.8,12.48,864,9.5,154,Swimming,Rain,Other,Neutral
413,2025-01-10T00:00:00Z,29810,3853.6,17.05,885,9.9,165,None,Fog,Gym,Happy
762,2024-07-17T00:00:00Z,22965,3819.07,3.75,137,2.5,158,None,Fog,Other,Neutral
142,2023-05-29T00:00:00Z,28058,3559.84,15.96,359,5.1,100,None,Rain,Other,Stressed
506,2024-08-21T00:00:00Z,15220,3428.62,5.96,690,0.6,179,Yoga,Rain,Park,Stressed
262,2023-10-22T00:00:00Z,15621,3846.63,15.75,1313,7.2,122,Running,Snow,Office,Neutral
411,2024-08-25T00:00:00Z,9947,3753.19,14.69,652,10.0,122,Cycling,Rain,Office,Neutral
358,2024-12-05T00:00:00Z,28748,3690.73,2.21,337,9.5,159,Cycling,Rain,Other,Neutral
626,2024-02-05T00:00:00Z,7718,3164.95,1.46,863,11.4,105,Cycling,Rain,Office,Happy
585,2023-04-24T00:00:00Z,8135,3474.86,10.15,465,11.9,171,Swimming,Clear,Home,Tired
275,2024-05-10T00:00:00Z,4419,3109.7,5.12,1040,7.3,104,Swimming,Fog,Home,Neutral
329,2025-09-20T00:00:00Z,24640,3790.67,6.0,91,7.1,169,Cycling,Clear,Office,Stressed
631,2025-01-25T00:00:00Z,11237,3975.54,19.83,550,10.4,130,Walking,Rain,Other,Happy
339,2023-03-10T00:00:00Z,15551,3809.08,9.74,1343,2.6,135,None,Snow,Home,Stressed
178,2024-03-18T00:00:00Z,20087,1705.1,1.83,412,4.4,87,Running,Snow,Home,Stressed
88,2023-03-22T00:00:00Z,29939,3796.66,13.46,1245,3.6,165,Cycling,Fog,Office,Neutral
750,2023-12-18T00:00:00Z,5861,3187.5,11.2,1111,0.5,125,Yoga,Snow,Home,Stressed
891,2024-09-12T00:00:00Z,29173,2998.24,12.73,508,9.1,145,Running,Fog,Home,Neutral
33,2023-12-30T00:00:00Z,22624,3135.1,0.92,983,1.3,105,Cycling,Clear,Other,Happy
218,2023-01-11T00:00:00Z,19504,2180.67,9.53,729,3.4,149,None,Rain,Other,Tired
868,2025-04-12T00:00:00Z,11590,1957.63,18.31,249,0.9,134,Yoga,Rain,Office,Neutral
466,2023-09-16T00:00:00Z,28022,1779.79,7.54,68,6.9,107,Cycling,Rain,Gym,Stressed
504,2024-11-12T00:00:00Z,8503,1790.19,16.56,1001,6.5,171,Yoga,Rain,Gym,Neutral
665,2023-12-03T00:00:00Z,25609,3923.38,19.48,1255,5.1,78,Walking,Fog,Park,Stressed
381,2023-01-17T00:00:00Z,28330,2293.21,6.67,1012,7.5,67,Gym Workout,Snow,Home,Neutral
73,2024-06-18T00:00:00Z,1100,3647.74,3.53,829,7.9,131,Walking,Rain,Office,Tired
452,2024-05-11T00:00:00Z,12882,3445.16,5.73,482,3.2,145,Running,Clear,Gym,Tired
487,2023-12-12T00:00:00Z,25206,1617.82,12.27,1378,4.8,112,Running,Snow,Gym,Neutral
244,2024-02-16T00:00:00Z,2133,1625.26,0.72,916,4.0,115,None,Fog,Office,Tired
125,2024-02-04T00:00:00Z,11964,2904.5,2.32,1329,8.0,156,None,Fog,Park,Happy
996,2024-06-16T00:00:00Z,14188,3101.17,16.09,476,5.5,123,Running,Rain,Gym,Tired
108,2023-10-15T00:00:00Z,11625,3196.12,5.65,406,3.0,178,Cycling,Rain,Office,Neutral
904,2024-10-02T00:00:00Z,2013,2941.16,6.34,1149,9.2,131,Running,Snow,Gym,Tired
287,2024-10-24T00:00:00Z,18747,1972.77,14.83,350,5.8,76,Yoga,Snow,Office,Neutral
452,2025-02-21T00:00:00Z,27149,3337.49,17.35,151,0.3,102,Cycling,Clear,Other,Stressed
555,2024-10-21T00:00:00Z,16882,2642.46,13.99,111,7.3,100,Swimming,Fog,Gym,Happy
883,2025-08-20T00:00:00Z,744,2788.19,14.04,723,1.1,151,Walking,Clear,Park,Stressed
588,2023-11-19T00:00:00Z,7656,3099.98,3.79,91,9.8,131,Running,Snow,Office,Neutral
576,2024-10-29T00:00:00Z,10472,3315.99,12.34,71,4.5,133,Walking,Fog,Park,Stressed
944,2023-03-11T00:00:00Z,16743,2376.62,6.14,726,1.7,134,Swimming,Fog,Gym,Stressed
472,2023-08-20T00:00:00Z,17613,3148.85,15.47,1301,11.7,143,Running,Clear,Gym,Stressed
